text,intent,label_id
what is the price for a physical card?,order_physical_card,24
i only have a card from the us is that okay?,supported_cards_and_currencies,31
can i set my own top-up limit?,top_up_limits,35
top up not completed,pending_top_up,28
how come i got blocked for entering wrong pins?,pin_blocked,29
is topping up with apple pay possible?,apple_pay_or_google_pay,2
where do i request a disposable virtual card?,get_disposable_virtual_card,22
is it possible to transfer money to my credit card?,topping_up_by_card,37
reverted top up,top_up_reverted,36
"it's been more than a week since i had a return charged to my card, why hasn't it showed up?",Refund_not_showing_up,0
what should i do to top up using my apple watch?,apple_pay_or_google_pay,2
i would like to know how much i can top-up.,top_up_limits,35
my atm transaction was cancelled.,declined_cash_withdrawal,16
what cards and currencies do you support?,supported_cards_and_currencies,31
how can i know where did my funds come from?,verify_source_of_funds,42
it is extremely important that i cancel the transfer i made yesterday and put the money into a different account. is this possible?,cancel_transfer,5
"i think something is wrong with your top up. i've been waiting a little over an hour for this to go through, can you send it through for me?",pending_top_up,28
can you tell me how many currencies i can hold?,fiat_currency_support,21
"i just saw the exchange rate you use, but it's so bad that i can't believe that it's the official interbank exchange rate! is this truly the official interbank exchange rate?",card_payment_wrong_exchange_rate,10
"there are a few transaction that i don't recognize, i think someone managed to get my card details and use it.",compromised_card,13
how can i check the source of funds?,verify_source_of_funds,42
how do i see the source of my money?,verify_source_of_funds,42
i want a refund because my package has been taking too long to arrive. how do i go about doing that?,request_refund,30
i topped up but the app reverted it,top_up_reverted,36
what's the u.s. delivery time?,card_delivery_estimate,8
how can i convert currencies?,exchange_via_app,19
limits on top ups,top_up_limits,35
do you ship your cards anywhere?,order_physical_card,24
"the atm would not give me cash,why?",declined_cash_withdrawal,16
top up not available in my wallet.,topping_up_by_card,37
am i limited on the amount of disposable cards i can possess?,disposable_card_limits,17
i was the victim of someone stealing my wallet. my card is being used and it isn't me. what should i do?,cash_withdrawal_not_recognised,11
can my pin changed remotely without visiting a bank?,change_pin,12
what do i do about my expired card?,card_about_to_expire,6
when are cards shipped?,card_delivery_estimate,8
please tell me how you can stop unauthorized payments from being made on my card since on this bill i see that this has happened. there are transactions that i never made from a place i've never been to.,compromised_card,13
what steps do i do to transfer money using my credit card?,topping_up_by_card,37
help. my card is broken.,card_not_working,9
does apple watch support the topping-off of my account?,apple_pay_or_google_pay,2
my account shows up as pending after i received cash from the atm earlier. how can this be still pending? i've got the cash already.,pending_cash_withdrawal,27
can you let me know why my cash withdrawal is still pending?,pending_cash_withdrawal,27
my credit card payment has been in pending status for a super long time. i don't get it. why is it like this? when will it go through?,pending_card_payment,26
"not living in same place, need to change details",edit_personal_details,18
i have been overcharged. i just changed over russian ruble to uk pounds and it was too much. it seems something was wrong with my exchange.,card_payment_wrong_exchange_rate,10
it won't let me verify my identity.,unable_to_verify_identity,41
my credit card was just denied for top up! can you tell me why this happened and what's going on?,top_up_failed,34
"i have a disposable card, how many transactions can i make?",disposable_card_limits,17
i moved to a new city and need to change my address,edit_personal_details,18
how will i know my pin number?,get_physical_card,23
i would like to have a physical card to carry around and use. how can i get one?,order_physical_card,24
i am being charged a transfer fee aren't they free?,transfer_fee_charged,39
when will my top-up happen?,pending_top_up,28
how do i change my last name?,edit_personal_details,18
"when i tried to access my cash, i wasn't allowed!",declined_cash_withdrawal,16
will i need to order a new card since mine expires next month?,card_about_to_expire,6
what is the reason my cash withdrawal is still pending?,pending_cash_withdrawal,27
can i use any currency to add money?,supported_cards_and_currencies,31
how will i know where my funds are coming from?,verify_source_of_funds,42
can you lookup my password?,passcode_forgotten,25
"hi! a seller that i requested a refund from a long time ago has yet to send the money into my account, even though i keep checking it. can the seller be contacted by you guys to see what's going on?",Refund_not_showing_up,0
where is the refund on my statement?,Refund_not_showing_up,0
i need to find out what is the limit for top-ups.,top_up_limits,35
where do i find my pin?,get_physical_card,23
"i received the wrong color and size, can i return it?",request_refund,30
i would like to transfer money from my checking account to my savings account.,transfer_into_account,40
how can i see my source of funds?,verify_source_of_funds,42
do the disposable cards have any restrictions on them?,disposable_card_limits,17
is there a reason my payment is still pending?,pending_card_payment,26
my refund has not shown up in my account. where is it?,Refund_not_showing_up,0
in what way can i change my pin and where do i need to be?,change_pin,12
my card hasn't shown up yet.,card_arrival,7
"i was suppose to be getting a refund for something i purchased a while ago, but it still hasnt been applied to my account. when will i get my money back?",Refund_not_showing_up,0
i have no way to prove my identity.,unable_to_verify_identity,41
my card must have used my card as there are some transactions that i haven't done myself..,compromised_card,13
i would like to cancel my account.,terminate_account,32
i made a currency exchange and think i was charged more than i should of been.,card_payment_wrong_exchange_rate,10
i have some transactions on my account i did not make. can you cancel my card and prevent further use.,compromised_card,13
help! my wallet was stolen and someone is taking money out. i need this money! what can i do?,cash_withdrawal_not_recognised,11
"i received my american express in apple pay, is there a reason why top up is not working?",apple_pay_or_google_pay,2
how old do kids have to be to open an account?,age_limit,1
where can cards be delivered?,order_physical_card,24
the account transfer i was trying to do failed.,beneficiary_not_allowed,4
i am travelling and i tried to withdraw cash but didn't get what i was supposed to get.,wrong_exchange_rate_for_cash_withdrawal,44
where do i go to transfer money from one account to this one,transfer_into_account,40
"in regards to top-ups, can i do them via google pay?",apple_pay_or_google_pay,2
i didn't know there was a charge for tranferring. what is the charge?,transfer_fee_charged,39
when will i recieve my new card?,card_arrival,7
can i get a disposable virtual card?,get_disposable_virtual_card,22
tell me how to reset the passcode.,passcode_forgotten,25
my source of funds need verification.,verify_source_of_funds,42
i can't seem to be able to use my card,card_not_working,9
will i have to wait much longer for my new card to arrive?,card_arrival,7
top up with credit card,topping_up_by_card,37
i see a cash withdrawal in the app that i did not do.,cash_withdrawal_not_recognised,11
"i tried to top-up, why didn't it work?",top_up_failed,34
when should i receive my refund,Refund_not_showing_up,0
i used an atm in a foreign currency but the rate applied is wrong!,wrong_exchange_rate_for_cash_withdrawal,44
currently my card is broken.,card_not_working,9
i would like to create a disposable virtual card. how do i go about doing that?,get_disposable_virtual_card,22
delete my account please. now!,terminate_account,32
"hello, i have recently made a purchase and have decided to cancel my purchase. is there any way that you can cancel that transaction for me so i can get the money back? it's very important.",request_refund,30
should i order a new card before i freeze my original one?,compromised_card,13
can i receive my card anywhere?,order_physical_card,24
can i change from aud to gbp?,exchange_via_app,19
"soon my card will expire, how do i get a new one?",card_about_to_expire,6
where can my card be delivered?,order_physical_card,24
a withdrawal is showing that i don't recognize,cash_withdrawal_not_recognised,11
is there a limit to how much i can top up?,top_up_limits,35
will i be charged for transfers?,transfer_fee_charged,39
why does my statement show a 1 charge on my account?,extra_charge_on_statement,20
i attempted to get cash in the atm but it was not authorized,declined_cash_withdrawal,16
what do i need to do for a refund?,request_refund,30
how can i get my pin unblocked?,pin_blocked,29
i want to get an item refunded,request_refund,30
i checked the app and saw an extra cash withdrawal that i didn't authorize,cash_withdrawal_not_recognised,11
need to deposit a cheque into my account,top_up_by_cash_or_cheque,33
i am having some difficulty verifying my id.,unable_to_verify_identity,41
what do i need to see my source of money?,verify_source_of_funds,42
if i need to top up with cash where should i look?,top_up_by_cash_or_cheque,33
can i get a virtual card,get_disposable_virtual_card,22
help please! my rent payment is coming out tomorrow and i made a payment mistake yesterday! can you put in in the correct account?,cancel_transfer,5
is there extra fees for making a withdraw in a different country at a cash machine.,wrong_exchange_rate_for_cash_withdrawal,44
tell me more about getting a virtual disposable card.,get_disposable_virtual_card,22
my card was topped this morning but i can't see the funds. why didn't it complete?,pending_top_up,28
is it possible for me to top up with google pay?,apple_pay_or_google_pay,2
"i need to transfer some money, can i use my credit card?",topping_up_by_card,37
you shorted me money when i tried to make a withdrawal.,wrong_amount_of_cash_received,43
can i exchange currencies with my account?,exchange_via_app,19
how do i finalize a card payment,pending_card_payment,26
i couldn't pay with card in a shop,declined_card_payment,15
why would a cash withdrawal still be pending?,pending_cash_withdrawal,27
help! there is a cash withdrawl on the account that i didn't make!,cash_withdrawal_not_recognised,11
"according to the app, i got cash from an atm but i haven't made any transactions.",cash_withdrawal_not_recognised,11
i don't know why my card payment did not work,declined_card_payment,15
app does not recognize me,unable_to_verify_identity,41
what cash machines will let me change my pin?,change_pin,12
can you delete the account?,terminate_account,32
do i need a disposable card?,get_disposable_virtual_card,22
my foreign currency exchange has been applied incorrectly.,card_payment_wrong_exchange_rate,10
i believe my card has been compromised as there's a cash withdrawal i don't recognize.,cash_withdrawal_not_recognised,11
"i'm stuck here at your broken atm and i don't know what to do next. asked for 30 pounds, got 10. atm said i got 30. something very wrong here and i want my money now!",wrong_amount_of_cash_received,43
what is accepted in regards to cards and currencies?,supported_cards_and_currencies,31
is a tracking number available for the card that was just sent?,card_arrival,7
what's with not verifying my id?,unable_to_verify_identity,41
my card never arrived.,card_arrival,7
my app shows a money withdrawal that i did not do.,cash_withdrawal_not_recognised,11
can i let other people have access to my account in order to top up?,topping_up_by_card,37
how do i use auto top up?,automatic_top_up,3
my statement shows charges for things i never purchased. were my account details stolen?,compromised_card,13
why are there multiple transactions showing for one purchase?,transaction_charged_twice,38
how long before a check i send clears?,top_up_by_cash_or_cheque,33
i went tot the atm earlier today and didn't realize this till now but i did not get all the money i requested. i believe my account was charged for 100 but i only got 80. is there any way we can solve this problem?,wrong_amount_of_cash_received,43
it looks like my top-up was cancelled,top_up_reverted,36
when will the 1 transaction be credited to me?,extra_charge_on_statement,20
why is there a fee for the transfer i made?,transfer_fee_charged,39
trouble with my top up,top_up_failed,34
my wallet was just stolen and i see my account already has a withdrawal. can you please help me.,cash_withdrawal_not_recognised,11
the amount of exchange was not correct for the item i bought.,card_payment_wrong_exchange_rate,10
is my pin the same thing as my passcode?,get_physical_card,23
will my friend be able to top off my account?,topping_up_by_card,37
i am suppose to be getting a refund from something i purchased but it hasn't showed up in my account.,Refund_not_showing_up,0
what can i do if my card details where stolen from my car? i think they used my card to buy gas.,compromised_card,13
at what age can a person open an account?,age_limit,1
how do i top up by cheque?,top_up_by_cash_or_cheque,33
my account says a withdrawal is pending - why can't i take cash out of the atm?,pending_cash_withdrawal,27
is there a way to see where funds come from,verify_source_of_funds,42
i would like to get your card in eu. is that possible?,country_support,14
the atm cancelled a transaction on me when i was trying to get some cash out.,declined_cash_withdrawal,16
my card suddenly quit working.,card_not_working,9
can i top-up my google pay?,apple_pay_or_google_pay,2
someone might have had access to my card.,compromised_card,13
i did a transfer. what is the extra fee?,transfer_fee_charged,39
it shows that the transfer on my account wasn't allowed.,beneficiary_not_allowed,4
where can i get a card in the eu?,country_support,14
i want to take back my transaction,cancel_transfer,5
how long is the delivery to the us?,card_delivery_estimate,8
would i be able to get a refund for something i bought?,request_refund,30
"i got less than what i asked for in the atm, why?",wrong_amount_of_cash_received,43
i believe my top up has failed,top_up_failed,34
with my credit card i would like to transfer money.,topping_up_by_card,37
which flat currencies can i use from you?,fiat_currency_support,21
i need to cancel a transfer i made.,cancel_transfer,5
the app failed to verify my id.,unable_to_verify_identity,41
why has another fee been placed on my statement?,extra_charge_on_statement,20
can you explain to me why a top-up would still be pending?,pending_top_up,28
why has my top up been cancelled,top_up_reverted,36
i thought transfers were free of charge. i bought something abroad and got charged a ridiculous fee. how do i get this problem fixed.,transfer_fee_charged,39
i don't think the charges made when i had currency exchanged are right.,card_payment_wrong_exchange_rate,10
what do i do to verify my source of funds?,verify_source_of_funds,42
"someone has stolen my card. even though i have my card with me, someone just made a 500 cash withdrawal. please help as soon as possible.",cash_withdrawal_not_recognised,11
what transfer methods do you accept?,transfer_into_account,40
can you please explain how bank transfers work?,transfer_into_account,40
how do i change my pin while traveling?,change_pin,12
i think you reverted my top up.,top_up_reverted,36
where is my new card? i have been waiting a week!,card_arrival,7
i've just been married and need to update my name,edit_personal_details,18
i have a cash withdrawal that i do not recognise.,cash_withdrawal_not_recognised,11
can you unblock my pin because i put the wrong one too many times.,pin_blocked,29
i think my child used my card while i wasn't home.,compromised_card,13
"over the holiday i withdrew cash from the atm and it seems that i was severely overcharged. had i known that i would be charged those fees, i would not have used the atm!",wrong_exchange_rate_for_cash_withdrawal,44
how do i fix a reverted top up?,top_up_reverted,36
can i exchange currencies?,fiat_currency_support,21
how can i check to see if my top-up worked?,top_up_failed,34
how do i interconvert between aud and gbp?,exchange_via_app,19
am i the only one who can top-up my account?,topping_up_by_card,37
why is my cash withdrawal pending?,pending_cash_withdrawal,27
can i setup top ups in advance?,automatic_top_up,3
where can i exchange my money for eur?,fiat_currency_support,21
can i change my pin at the atm?,change_pin,12
how can i get a physical card,order_physical_card,24
i got some cash in the atm but its still pending,pending_cash_withdrawal,27
please tell me how to get a card if i reside in the us.,country_support,14
i need to get a disposable virtual card?,get_disposable_virtual_card,22
where do we mail the card?,order_physical_card,24
where do i go to change gbp?,exchange_via_app,19
how can i tell if there is a top-up limit?,top_up_limits,35
can i have multiple currencies in my account?,fiat_currency_support,21
what is this witdrawal,cash_withdrawal_not_recognised,11
why was my request for cash declined?,declined_cash_withdrawal,16
please delete my account.,terminate_account,32
my top-up failed to go through.,top_up_failed,34
help me set up a new pin?,change_pin,12
i was wrongfully charged one pound.,extra_charge_on_statement,20
i need my card now!,card_delivery_estimate,8
i need a physical card.,order_physical_card,24
"i tried to add a topup to my account but the money isn't there, anymore. did i do something wrong?",top_up_reverted,36
the top-up is broken.,pending_top_up,28
why have i been charged more than once for the same transaction?,transaction_charged_twice,38
i tried to withdraw money but i was declined!,declined_cash_withdrawal,16
why was my card charged when topping off my balance but it's not showing up in my wallet balance?,topping_up_by_card,37
can i track the card that you sent me in the mail?,card_arrival,7
why has my payment not gone through?,pending_card_payment,26
"hello, i tried to top up with my card, but it didn't work. i just got it a couple days before and it works fine. what's the deal? can you check into this?",top_up_failed,34
who should i contact if the amount of my withdrawal doesn't correspond to the amount that i tried to take out of my account?,wrong_amount_of_cash_received,43
why can't a beneficiary receive a money transfer from me?,beneficiary_not_allowed,4
can i use this app for both usd and gbp?,exchange_via_app,19
if i need gbp instead of aud what do i do?,exchange_via_app,19
why isn't my refund showing up?,Refund_not_showing_up,0
how do i get rid of my account asap?,terminate_account,32
why do you need to know where my money is coming from?,verify_source_of_funds,42
what does it mean to have a pending cash withdrawal?,pending_cash_withdrawal,27
is it free to transfer money or is there a fee?,transfer_fee_charged,39
can i get my card expedited?,card_delivery_estimate,8
my card was not accepted in a shop,declined_card_payment,15
my card is about to expire. how do i order another?,card_about_to_expire,6
the card payment is declined. please inform me why.,declined_card_payment,15
why is my top-up still pending?,pending_top_up,28
where are cards available to order?,order_physical_card,24
can i change my pin without going to a bank branch?,change_pin,12
what is the youngest someone can be to open an account?,age_limit,1
i did not make a cash withdrawal that is on my statement,cash_withdrawal_not_recognised,11
can you accept my other card from the u.s.? it is the only other one i have.,supported_cards_and_currencies,31
can top ups be done from an apple watch.,apple_pay_or_google_pay,2
can i cash deposit to top up my account,top_up_by_cash_or_cheque,33
what do i need to do to transfer money into my account?,transfer_into_account,40
what kind of cards are supported? what currency?,supported_cards_and_currencies,31
why can i not take out cash?,declined_cash_withdrawal,16
"my card expires soon, will you send me one automatically?",card_about_to_expire,6
need a new passcode.,passcode_forgotten,25
can i request a physical card?,order_physical_card,24
why do i see a random withdrawal in my app?,cash_withdrawal_not_recognised,11
i think the exchange rate is wrong for my atm withdrawal,wrong_exchange_rate_for_cash_withdrawal,44
i cannot tell what my top up currently is.,topping_up_by_card,37
how can i transfer money from american express card,supported_cards_and_currencies,31
can i change my pin remotely?,change_pin,12
is there a limit to how high i can top-up?,top_up_limits,35
where is my card pin?,get_physical_card,23
is there a limit on how much i can top up?,top_up_limits,35
i topped up about half an hour ago and the charge is still pending. i'm a new customer and today is my first time doing this. can you fix it? it doesn't seem to be working.,pending_top_up,28
what are then rules on beneficiaries?,beneficiary_not_allowed,4
do you have a problem with eur exchanges?,fiat_currency_support,21
when i topped up the app has seemed to reverted it.,top_up_reverted,36
why couldn't i transfer to a beneficiairy?,beneficiary_not_allowed,4
how do i change my name?,edit_personal_details,18
"i want to add money to my card, what payments do you accept?",supported_cards_and_currencies,31
i want to delete my account.,terminate_account,32
i have 1 other us card. can you take that?,supported_cards_and_currencies,31
there are fraudulent charges that i didn't make on my card. can you please put in the safeguards necessary to stop this from happening anymore?,compromised_card,13
what is the most that i can top-up to a card?,top_up_limits,35
"a wd was just made on my account, but it was not me and i still have my card. what to do?",cash_withdrawal_not_recognised,11
i want to set up an auto top-up,automatic_top_up,3
why do i have an extra fee on my statement?,extra_charge_on_statement,20
can you tell me what to do to reset my passcode?,passcode_forgotten,25
i urgently need to top-up my card but its getting declined. please help me in this or advise with other options if any.,top_up_failed,34
can i convert money into different currencies?,exchange_via_app,19
"there are incorrect charges on my account, there was a wd that was made by someone else. i still have my card though.",cash_withdrawal_not_recognised,11
why have you declined my card payment?,declined_card_payment,15
i can't input my pin again.,pin_blocked,29
i want to request a physical card,order_physical_card,24
am i able to top up with apply pay?,apple_pay_or_google_pay,2
why hasn't my refund appeared on my statement?,Refund_not_showing_up,0
do you offer services for children to have money saving experience?,age_limit,1
i need to cancel a transaction immediately.,cancel_transfer,5
can someone assist me with the details explaining which fiat currencies that you support?,fiat_currency_support,21
why can i not do a transfer to a beneficiary?,beneficiary_not_allowed,4
my card payment has been stuck on pending. what is the problem? it should have gone through by now.,pending_card_payment,26
can you please advise if there is something wrong with my card? i have had multiple rejections and do not know the reason. thanks!,declined_card_payment,15
i tryed to make a top-up with cryptocurrency but the payment was referted.,top_up_reverted,36
how long will it take to have my card mailed to me?,card_delivery_estimate,8
i think the exchange rate for the cash i withdrew was wrong.,wrong_exchange_rate_for_cash_withdrawal,44
why did i get charged a fee for my transfer?,transfer_fee_charged,39
is there any limit to the amount i can add to a card at a time?,top_up_limits,35
is it possible to exchange usd and gbp on the app?,exchange_via_app,19
i was made to pay an additional pound!,extra_charge_on_statement,20
my new card isn't here and it was issued a week ago.,card_arrival,7
how do i cancel a recent transfer?,cancel_transfer,5
why would my top up be cancelled?,top_up_reverted,36
someone is using my account to do online shopping! please freeze it asap,compromised_card,13
where can i see where my funds came from?,verify_source_of_funds,42
i want my account deleted!,terminate_account,32
what can i do to make my physical card work?,card_not_working,9
why is my beneficiary not allowed?,beneficiary_not_allowed,4
"i am having a slight problem with my american express in apple play, can you help me fix the problem with top up?",apple_pay_or_google_pay,2
is apple pay a top up service?,apple_pay_or_google_pay,2
can i unblock my card using the app?,pin_blocked,29
are there any restrictions for the disposable cards?,disposable_card_limits,17
how do i reset my passcode?,passcode_forgotten,25
there's an error in regards to the exchange rate for an item i bought.,card_payment_wrong_exchange_rate,10
i refilled my account balance but got an error message.,top_up_reverted,36
can you tell me what the disposable cards are used for?,get_disposable_virtual_card,22
"give me back my money, i'm not paying the sellers. it has been a long time ago that i made an order and it just isn't coming.",request_refund,30
do you know why my card payment has been declined?,declined_card_payment,15
can you tell me where can change my pin?,change_pin,12
why does my statement show various transaction times?,transaction_charged_twice,38
there is a fee i don't recognize on my statement.,extra_charge_on_statement,20
i want to know why my top-up was reverted,top_up_reverted,36
i believe my top up was reverted.,top_up_reverted,36
"i am seeing unathorized transactions in the app, on my account.",cash_withdrawal_not_recognised,11
i would like to get an account for my child.,age_limit,1
"i don't know what my passcode is, can you help?",passcode_forgotten,25
top up keeps failing,top_up_failed,34
what's the process for topping up my card?,topping_up_by_card,37
which countries are represented?,country_support,14
i bought some things this morning but the payment shows that it is pending,pending_card_payment,26
i am having trouble verifying my id.,unable_to_verify_identity,41
the app won't let me top up my account,top_up_failed,34
how do i troubleshoot google pay top up?,apple_pay_or_google_pay,2
a wrong amount of cash we sent to me.,wrong_amount_of_cash_received,43
do you have a list of cards and currencies you support?,supported_cards_and_currencies,31
"my card is still pending, i've been waiting a while.",pending_card_payment,26
is there a way to see my money's source?,verify_source_of_funds,42
what are the policies of disposable cards?,disposable_card_limits,17
i have been trying unsuccessfully to top-up my card. is the system down or not working properly?,top_up_failed,34
what's the earliest time to receive my card?,card_delivery_estimate,8
my card won't work.,card_not_working,9
why am i not able to verify my id?,unable_to_verify_identity,41
my transfer failed to a beneficiary,beneficiary_not_allowed,4
is it possible to get a refund?,request_refund,30
my account is devoid of funds. am i permitted to submit additional money via bank transfer?,transfer_into_account,40
i want to terminate my account,terminate_account,32
why can't i top up with a cheque?,top_up_by_cash_or_cheque,33
why wouldn't the atm give me my money?,declined_cash_withdrawal,16
what happens if the atm gives me the wrong amount of money?,wrong_amount_of_cash_received,43
i was unable to transfer money to a beneficiary.,beneficiary_not_allowed,4
i attempted to enter my pin to many times.,pin_blocked,29
i need to add express delivery if that's an option,card_delivery_estimate,8
is there a way for me to check my balance?,verify_source_of_funds,42
i have a top up that didn't go through. why?,top_up_failed,34
i did not have the right exchange rate applied to my situation of pulling out cash,wrong_exchange_rate_for_cash_withdrawal,44
how do i cancel a purchase?,request_refund,30
what is this withdrawal as i do not remember making it.,cash_withdrawal_not_recognised,11
it doesn't let me verify my identity.,unable_to_verify_identity,41
i think i was double charged,transaction_charged_twice,38
how to get card pin?,get_physical_card,23
how do i report fraud on my card?,compromised_card,13
is there a way i can get my card expedited?,card_arrival,7
how do i delete my account?,terminate_account,32
i was supposed to get a purchase refunded but i don't see the money in my account,Refund_not_showing_up,0
why is my top up for my new account not instant,pending_top_up,28
are eur exchanges allowed?,fiat_currency_support,21
"when i topped up, the app reverted my funds.",top_up_reverted,36
my exchange rate is wrong when i get cash.,wrong_exchange_rate_for_cash_withdrawal,44
how can i change my account details?,edit_personal_details,18
what are disposable cards?,get_disposable_virtual_card,22
"my card is expiring, how do i get a new one?",card_about_to_expire,6
it seems that something went wrong with my exchange. i changed russian ruble into uk pounds but have been charged entirely too much!,card_payment_wrong_exchange_rate,10
the correct exchange rate wasn't given to me for an item i purchased.,card_payment_wrong_exchange_rate,10
what are the disposable cards for?,get_disposable_virtual_card,22
"i'm having an issue with transaction. i topped up my account and saw it went through, but that was a few days ago and the money isn't in my account any more. what's up with that?",top_up_reverted,36
am i allowed to change my pin anywhere?,change_pin,12
i got my card a few days ago but am unable to top up. i'm thinking about closing my account because of this. what is going on?,top_up_failed,34
my product hasn't arrived even though i ordered it a while ago. i want a refund!,request_refund,30
i tried withdrawing but my cash is not showing up?,wrong_amount_of_cash_received,43
do i have to pay for a physical card?,order_physical_card,24
my top up is not working in apple pay.,apple_pay_or_google_pay,2
can you look to make sure the exchange rate is correct,wrong_exchange_rate_for_cash_withdrawal,44
help! my card isn't working at the atm and i know i used the right pin. trying to get my money.,declined_cash_withdrawal,16
what is this extra fee while i was doing a transfer?,transfer_fee_charged,39
am i able to track a card that has already been sent?,card_arrival,7
i'm dissatisfied with the service and would like to terminate the account.,terminate_account,32
why doesn't a return show up im my account from a purchase i made?,Refund_not_showing_up,0
my card did not go through in a shop,declined_card_payment,15
how can i top up my card with another card?,supported_cards_and_currencies,31
my address details have changed and i want to update them,edit_personal_details,18
i got cash abroad and need to check the exchange rate,wrong_exchange_rate_for_cash_withdrawal,44
where is my pin?,get_physical_card,23
my card arrived but i don't know how to get my pin.,get_physical_card,23
how do i take a block off my card?,pin_blocked,29
i have a trip coming up and want to add money automatically.,automatic_top_up,3
how do i send my account money through transfer?,transfer_into_account,40
what are your supported countries?,country_support,14
what do i do to get a physical card?,order_physical_card,24
i sees some suspicious spending on my credit card that i don't recall i had made. what should i do?,compromised_card,13
my card was not in the mail again can you advise?,card_delivery_estimate,8
"i logged in wrong and am blocked, how do i log in?",pin_blocked,29
where can i change my personal information after i move?,edit_personal_details,18
why was my transfer charged fees?,transfer_fee_charged,39
how long does shipping take to get to a us destination?,card_delivery_estimate,8
where am i able to get my pin unblocked?,pin_blocked,29
did you revert my top up?,top_up_reverted,36
i need to close my account. your company is terrible!,terminate_account,32
when i tried to pay in a store my card din't work,declined_card_payment,15
i think someone may be using my card.,compromised_card,13
how can i verify if a cash withdrawal was made from my account? i still have my card with me but i did not authorize the withdrawal that just occurred.,cash_withdrawal_not_recognised,11
i am not able to verify my id. why?,unable_to_verify_identity,41
please help me to know the status of my card payment as its pending since a while.,pending_card_payment,26
can i deposit a check?,top_up_by_cash_or_cheque,33
"i've used my account frequently over the last month to manage my payments from abroad for my new place. i noticed that my fees have suddenly increased. as a frequent customer, shouldn't i be rewarded rather than suddenly being subject to a new fee?",transfer_fee_charged,39
seems like my top-up has been cancelled,top_up_reverted,36
where in the app can i find out about my new pin,get_physical_card,23
how do i exchange currencies using the app?,exchange_via_app,19
may i choose when it's delivered?,card_delivery_estimate,8
i am highly unsatisfied with this company and want to delete my account!,terminate_account,32
i have friends that would like to top-up my account is that possible?,topping_up_by_card,37
why is my card payment pending?,pending_card_payment,26
"i received a refund, however i cannot see it in my account",Refund_not_showing_up,0
i didn't get a pin yet. what gives?,get_physical_card,23
how do i use the top up app with my apple watch?,apple_pay_or_google_pay,2
do you happen to do exchanges of eur?,fiat_currency_support,21
my refund is not showing.,Refund_not_showing_up,0
help me find my card pin!,get_physical_card,23
"my pin is unlocked, what do i do?",pin_blocked,29
how can i get disposable virtual cards?,get_disposable_virtual_card,22
could you send me and up date on the arrival of my card?,card_arrival,7
"i have received my american express in apple play, looks like top up has an issue, please help?",apple_pay_or_google_pay,2
i would really like a physical card.,order_physical_card,24
when my card expires what happens to my account?,card_about_to_expire,6
will you reinstate my pin?,pin_blocked,29
cancel my account,terminate_account,32
can i unblock my pin in the app?,pin_blocked,29
has my top-up has been cancelled,top_up_reverted,36
what is the appropriate age for my child to be able to open an account?,age_limit,1
when will my card be delivered?,card_delivery_estimate,8
"i've use my accounts all the time to manage my payments for my place abroad that i just got. i now see that i suddenly have new fees.i'm a frequent customer, so why are you charging me new fees instead of rewarding me?",transfer_fee_charged,39
i'm unhappy with the exchange rate your cash transactions.,wrong_exchange_rate_for_cash_withdrawal,44
"i needed cash today, so i used another provider's atm, and when i attempted to withdraw, it declined. i just checked it out and i'm still showing my account with that amount pending! i didn't take any money out, it was declined, so i don't want that to be processed as a withdrawal.",pending_cash_withdrawal,27
my card won't work right now.,card_not_working,9
where does all this money come from though?,verify_source_of_funds,42
i entered the wrong pin too many times and now i am blocked. help me unblock!,pin_blocked,29
when will i have access to my pin number?,get_physical_card,23
there is a withdrawal waiting.,pending_cash_withdrawal,27
my top-up was rejected by an app.,top_up_failed,34
i can't add any more money.,top_up_failed,34
"i'm not happy, i want to close my account.",terminate_account,32
i want to delete my account. how do i do this?,terminate_account,32
can i top up an apple pay?,apple_pay_or_google_pay,2
asked for 100 but only got 20. why would this happen?,wrong_amount_of_cash_received,43
why isn't my beneficiary allowed?,beneficiary_not_allowed,4
please let me know what currency i can use to top up my account?,supported_cards_and_currencies,31
how do i use a cheque to top up?,top_up_by_cash_or_cheque,33
"hello, i am facing the issue with my new card as payments are declining again and again. please help me in this issue.",declined_card_payment,15
i have a card payment that has been pending for some time and would like to know when it is going to go through.,pending_card_payment,26
i'm in china and need a new card. please help.,card_about_to_expire,6
will my friends be able to top up my account?,topping_up_by_card,37
how old does my kids need to be to open an account?,age_limit,1
my account has a weird withdrawal.,cash_withdrawal_not_recognised,11
i'd like to cancel a transfer,cancel_transfer,5
i need to make my card pin a different number,change_pin,12
how long should i expect to wait for my card to arrive?,card_delivery_estimate,8
how do i do a successful transfer to an account?,beneficiary_not_allowed,4
whats the delivery time to the united states?,card_delivery_estimate,8
i couldn't pay with my card,declined_card_payment,15
"i traded some of my money from my native country into an atm to exchange for foreign currency, and the money i received was a different equating amount!",wrong_exchange_rate_for_cash_withdrawal,44
i want to transfer money with my credit card.,topping_up_by_card,37
how can many disposable cards can i have per day?,disposable_card_limits,17
how do i use american express to top up my account?,supported_cards_and_currencies,31
i was given the wrong exchange rate when getting cash,wrong_exchange_rate_for_cash_withdrawal,44
"my pin was blocked, how do i make it so i can use it?",pin_blocked,29
how come there is a 1 extra charge on my statement?,extra_charge_on_statement,20
